gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,1,0,65,1,2,1,0,0,0,0,0,2,0,1,0,84.01,5444.09,0
1,0,1,0,28,1,0,1,0,0,0,0,0,2,0,1,0,54.78,1514.04,0
0,1,1,0,14,1,0,1,0,0,2,2,0,2,0,1,2,78.32,1102.58,1
1,0,0,0,6,1,0,1,0,0,0,2,2,0,0,1,0,61.65,342.37,1
1,0,1,0,22,0,1,0,0,0,2,2,0,2,0,0,2,59.01,1317.42,0
0,1,1,1,52,1,0,0,2,2,0,0,2,0,1,1,2,59.68,3111.69,0
0,0,0,0,51,1,2,1,2,0,0,0,0,0,1,1,2,62.78,3210.09,0
0,0,1,0,16,1,0,1,0,0,0,2,2,2,1,1,2,72.2,1136.41,1
0,0,1,1,9,1,0,1,0,0,0,0,0,0,2,0,2,77.47,711.63,0
0,0,0,0,36,1,0,1,0,2,0,0,0,2,1,0,3,67.17,2413.54,1
1,1,1,0,72,1,2,1,2,0,0,0,0,2,1,1,0,77.52,5565.68,0
1,1,0,1,58,1,0,0,0,2,0,0,2,0,0,1,0,61.78,3587.7,1
1,0,0,1,2,1,2,0,0,0,2,0,0,0,0,0,0,59.36,88.68,1
0,0,0,1,26,0,1,2,1,1,1,1,1,1,1,0,2,18.25,481.34,0
0,1,1,0,44,1,2,2,1,1,1,1,1,1,2,1,2,28.61,1272.38,0
0,1,1,1,48,1,2,0,0,2,2,2,2,2,2,1,2,64.38,3105.81,0
0,0,0,0,10,1,0,0,0,0,2,0,0,2,0,1,1,68.48,703.74,1
0,0,0,0,16,1,2,0,2,0,2,0,0,0,1,1,3,60.61,968.54,0
0,0,1,0,13,1,0,2,1,1,1,1,1,1,0,1,0,29.91,402.35,0
0,0,1,1,1,0,1,0,0,0,2,0,0,0,2,0,1,57.72,51.2,0
1,0,0,0,29,0,1,0,0,0,0,0,0,2,0,0,3,77.52,2236.19,0
1,0,0,0,24,1,0,1,0,0,0,0,0,0,2,0,2,65.14,1548.22,0
1,1,1,0,17,1,2,2,1,1,1,1,1,1,0,0,2,24.08,403.12,0
1,0,0,1,32,1,0,1,2,0,0,0,0,0,2,1,2,69.81,2228.48,1
0,0,1,1,46,1,2,2,1,1,1,1,1,1,0,1,2,29.5,1371.82,0
0,0,0,0,19,1,0,2,1,1,1,1,1,1,0,0,0,29.2,546.41,0
1,0,1,0,0,1,2,0,2,2,0,0,0,0,2,1,3,54.47,0.0,1
0,0,0,0,12,1,0,1,0,2,0,0,2,0,0,1,3,75.43,903.33,1
0,0,0,1,57,1,2,0,0,0,2,0,0,2,0,1,3,83.37,4706.61,1
0,0,0,0,39,1,0,0,0,0,2,0,2,2,0,0,2,65.25,2552.84,1
0,0,0,0,11,1,0,1,0,0,2,0,0,0,0,0,2,60.57,658.46,1
1,0,1,0,14,1,2,0,0,0,0,0,2,0,0,0,0,85.97,1203.06,1
1,0,1,0,18,0,1,1,2,0,0,0,0,0,2,1,3,62.12,1119.1,0
1,0,1,1,67,1,2,0,0,2,0,0,0,0,2,0,3,63.05,4224.55,0
1,0,0,0,37,1,2,0,2,0,0,0,2,2,0,1,2,86.65,3192.95,0
0,1,0,1,37,1,2,0,2,0,0,0,2,2,2,1,3,89.28,3281.97,0
0,0,1,0,45,1,0,0,0,2,0,2,0,2,0,1,1,61.67,2765.42,0
0,1,0,0,44,1,0,0,2,2,0,2,2,2,2,1,1,90.77,3999.5,0
0,1,0,1,44,1,0,0,2,0,2,0,0,2,2,0,2,58.43,2553.48,0
1,0,1,1,65,0,1,1,0,0,2,0,2,0,1,1,1,65.49,4207.53,0
0,0,0,1,16,1,0,1,0,2,0,0,2,0,1,1,3,91.21,1458.7,0
1,0,1,1,28,0,1,1,0,0,2,0,0,2,0,1,1,62.42,1756.56,1
0,0,0,0,31,1,2,0,0,0,0,2,0,0,0,1,3,70.62,2184.2,1
1,0,1,0,42,1,2,1,0,2,2,0,0,0,0,1,0,70.41,2963.33,1
1,0,1,0,4,1,0,2,1,1,1,1,1,1,2,1,3,26.12,118.16,0
0,1,0,0,6,1,2,1,0,2,2,2,2,2,2,1,0,79.22,464.7,1
1,0,1,0,72,1,2,1,2,0,0,0,2,0,0,0,2,67.83,4932.71,0
0,0,0,0,48,1,2,1,0,0,2,0,0,0,0,0,1,59.27,2844.34,1
1,0,0,1,25,1,2,1,0,0,2,0,0,0,0,1,2,79.67,2012.04,1
1,1,1,0,27,0,1,1,2,0,0,0,2,0,0,1,2,62.81,1702.14,1
0,0,0,0,21,1,0,1,2,0,0,0,0,2,1,1,3,69.64,1441.07,1
0,0,1,0,24,0,1,2,1,1,1,1,1,1,0,1,3,18.25,428.54,0
0,1,1,0,66,1,0,0,0,2,2,0,0,2,0,0,0,81.0,5321.79,0
1,1,0,0,64,1,2,0,0,0,0,0,0,2,0,0,2,74.53,4771.81,0
1,0,1,0,2,1,2,1,0,0,0,2,0,0,0,0,2,79.04,170.67,1
0,0,0,1,8,1,0,2,1,1,1,1,1,1,1,0,3,33.03,270.89,0
0,0,0,0,4,1,0,2,1,1,1,1,1,1,2,0,2,25.76,118.7,0
1,0,1,0,25,1,0,1,0,0,0,0,2,0,1,0,3,83.16,2061.66,1
1,1,0,0,9,1,2,0,0,2,0,2,2,2,0,0,0,79.62,725.34,1
1,0,0,1,17,1,2,1,0,0,0,0,0,0,0,0,2,56.3,987.82,1
0,0,0,0,34,1,2,1,2,0,0,0,0,0,2,1,2,57.39,1957.18,0
1,0,1,1,41,1,2,1,0,0,0,0,2,2,0,1,3,89.28,3645.29,0
1,0,1,1,27,1,2,0,0,2,2,0,2,0,2,0,3,74.28,1977.08,0
0,0,1,0,71,1,0,2,1,1,1,1,1,1,1,1,0,30.65,2176.33,0
1,0,0,0,66,0,1,0,0,2,0,2,0,0,0,1,0,49.6,3273.68,0
0,0,0,0,44,1,0,1,0,2,0,0,2,2,1,1,0,74.66,3288.88,0
0,0,0,0,52,0,1,0,0,0,2,0,2,2,2,0,2,54.55,2845.94,0
1,0,1,0,34,1,2,1,0,0,0,0,0,0,0,1,3,61.01,2073.64,1
1,0,1,0,33,1,0,0,0,0,0,2,2,2,0,1,1,80.78,2672.47,1
1,1,0,0,19,1,2,2,1,1,1,1,1,1,0,0,2,28.65,548.21,1
0,0,0,0,56,1,2,0,0,0,0,0,0,2,0,0,1,80.85,4522.05,0
1,0,0,1,21,1,2,0,0,0,0,0,0,0,1,0,3,50.31,1058.73,0
0,0,1,1,3,0,1,1,0,2,0,2,2,2,2,1,3,94.04,286.53,0
0,0,0,0,24,1,0,0,0,0,0,2,2,2,0,1,2,77.64,1862.01,1
0,0,0,0,72,1,0,1,0,0,2,0,0,0,1,1,2,71.7,5184.98,0
0,0,1,0,70,1,0,1,0,2,2,0,0,0,0,0,1,48.76,3411.96,0
1,1,0,0,55,1,2,1,0,2,2,2,0,2,0,0,2,69.35,3818.38,1
0,0,1,0,17,1,0,1,0,2,0,2,0,2,1,1,3,53.15,882.56,0
1,0,0,0,52,1,2,0,0,2,0,0,0,2,0,1,0,64.55,3347.37,0
0,0,1,0,47,1,0,0,2,0,2,2,0,0,0,0,2,60.84,2853.68,0
1,0,0,1,64,1,2,2,1,1,1,1,1,1,1,0,0,32.87,2102.0,0
1,0,1,0,32,1,0,2,1,1,1,1,1,1,1,1,2,30.61,1002.89,0
1,0,0,0,35,1,2,2,1,1,1,1,1,1,0,0,3,25.42,915.94,0
1,1,0,0,7,1,2,2,1,1,1,1,1,1,1,1,2,32.28,227.91,1
0,0,1,0,52,1,0,1,0,0,0,2,0,2,2,0,3,75.69,3927.8,0
1,0,0,0,11,1,0,2,1,1,1,1,1,1,0,0,1,23.67,265.6,1
1,0,0,1,58,1,2,0,0,0,2,2,0,0,1,1,2,61.66,3584.36,0
1,0,1,1,52,1,2,0,0,2,0,0,0,0,0,0,2,74.74,3878.87,1
1,0,1,1,27,1,0,2,1,1,1,1,1,1,0,0,3,27.67,706.64,1
0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,3,64.48,21.54,1
0,0,0,0,71,1,2,2,1,1,1,1,1,1,2,0,3,28.5,2035.28,0
0,0,0,0,25,0,1,1,0,0,0,0,0,0,0,0,1,45.34,1143.73,0
0,0,1,0,60,1,2,2,1,1,1,1,1,1,0,1,2,26.16,1552.68,0
1,0,0,1,18,1,2,0,0,2,2,0,2,0,0,1,1,72.51,1312.88,0
1,0,0,0,18,1,2,1,0,0,2,2,0,0,2,1,1,56.11,997.95,0
1,0,0,1,55,1,0,2,1,1,1,1,1,1,0,0,1,29.46,1606.83,0
1,0,1,1,49,1,2,1,0,0,0,0,2,0,0,1,0,60.93,2984.03,1
0,1,0,0,57,1,0,1,2,2,0,0,0,0,2,0,0,54.62,3119.13,0
0,0,1,0,10,1,2,0,2,2,2,0,0,0,0,0,0,52.82,519.65,1
0,0,1,1,26,1,0,0,2,2,2,0,0,2,0,1,3,91.39,2349.08,0
1,1,1,1,39,1,0,0,0,2,0,0,0,2,0,1,2,78.1,3018.2,1
0,0,1,0,39,1,0,1,0,0,0,0,0,2,2,1,0,58.26,2264.3,0
1,0,0,1,55,1,0,1,2,0,2,0,0,2,0,1,0,89.77,4961.91,0
0,0,1,1,3,1,0,1,0,0,2,0,2,0,2,1,1,55.79,173.71,1
0,1,1,1,28,1,0,1,2,0,0,0,2,0,1,0,3,89.34,2483.74,0
0,0,1,0,53,1,0,1,0,0,0,0,0,0,2,1,2,81.61,4320.02,0
0,0,0,0,42,0,1,1,0,2,2,0,0,2,0,0,0,64.61,2730.29,0
0,0,0,0,11,1,0,1,0,0,0,0,2,0,1,0,2,87.67,967.77,1
1,0,0,0,0,1,0,1,0,2,0,0,0,0,2,1,2,74.14,0.0,0
1,0,1,0,57,1,0,0,0,2,2,0,0,0,2,0,3,51.38,2911.45,0
1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,3,54.19,318.31,1
1,0,0,0,44,1,0,0,0,0,0,2,0,0,2,0,1,79.48,3492.02,0
0,1,1,1,36,1,0,0,0,0,0,2,0,2,0,1,2,69.14,2499.52,0
1,0,0,1,24,1,0,1,2,0,0,2,0,2,2,1,2,76.32,1805.9,1
1,0,0,0,17,1,0,2,1,1,1,1,1,1,0,1,2,24.14,394.08,1
1,0,0,0,71,1,2,0,2,0,0,0,0,0,2,1,2,59.56,4242.87,0
1,0,1,0,22,1,0,1,0,0,0,0,0,2,1,1,2,84.53,1866.76,1
0,0,0,0,30,1,0,2,1,1,1,1,1,1,1,0,2,26.31,807.34,0
1,0,1,0,39,1,0,0,0,0,2,2,2,2,2,0,3,91.01,3557.9,0
0,0,1,0,41,1,0,0,0,0,2,2,0,2,0,1,2,75.74,3113.92,1
0,0,0,0,24,0,1,0,0,2,0,2,2,2,0,1,2,71.71,1691.48,0
1,0,1,0,29,1,0,1,0,2,0,0,0,0,2,1,2,84.07,2432.42,1
0,0,1,0,67,1,2,2,1,1,1,1,1,1,1,1,3,32.44,2174.52,0
1,0,1,0,19,1,0,0,0,0,2,0,0,0,2,1,2,76.58,1423.74,0
1,0,1,1,66,1,0,2,1,1,1,1,1,1,0,1,2,32.64,2156.06,0
0,0,1,0,41,1,2,1,0,0,2,0,0,0,0,1,0,73.49,3002.86,0
1,0,1,0,30,1,0,1,0,0,0,0,0,2,0,1,0,83.02,2507.32,1
1,0,0,0,32,1,2,0,2,2,0,0,2,0,1,1,0,71.04,2285.45,0
1,0,1,1,7,1,0,1,0,2,0,2,2,0,0,1,2,58.24,413.25,0
1,1,0,0,2,1,0,1,0,2,0,0,0,0,1,1,0,77.1,143.74,1
1,0,0,0,6,1,2,1,0,0,0,0,0,2,0,1,2,87.03,548.08,1
1,0,1,0,33,0,1,2,1,1,1,1,1,1,0,1,3,18.25,613.36,0
1,0,1,0,37,1,2,0,0,0,0,0,2,0,0,1,3,77.04,2833.76,0
0,0,1,0,55,1,0,1,2,0,2,0,0,0,2,1,1,54.88,3012.35,0
0,0,0,0,35,1,0,2,1,1,1,1,1,1,0,1,2,32.98,1175.01,0
0,0,0,0,65,1,0,0,0,0,0,0,2,0,0,0,3,82.08,5320.14,0
0,0,1,0,67,1,0,0,2,0,2,0,2,0,0,0,0,85.92,5754.29,0
1,0,0,0,68,1,2,0,0,2,2,2,2,2,2,1,2,67.99,4628.83,0
0,1,0,0,66,1,0,1,0,0,0,0,0,0,2,1,2,76.06,5029.93,0
1,0,0,0,27,1,2,1,0,0,0,0,0,2,1,1,1,79.75,2148.93,0
1,0,1,0,47,1,0,0,0,2,0,2,0,2,0,0,2,60.34,2827.79,0
1,0,1,0,17,1,2,1,0,0,0,0,0,0,0,1,2,76.77,1293.19,1
1,0,0,1,15,1,0,0,2,0,2,2,2,0,0,1,0,90.77,1359.99,0
1,0,0,0,36,1,2,1,0,0,2,0,0,2,0,1,0,66.42,2400.35,0
1,0,1,0,25,1,0,1,0,0,0,0,0,0,2,0,2,80.99,2052.16,1
0,0,1,0,57,0,1,0,0,0,0,0,0,0,0,1,2,52.29,2987.28,0
1,1,1,0,59,1,2,1,0,2,2,2,2,0,1,0,3,80.86,4759.83,0
0,0,1,0,27,1,0,0,0,0,2,0,0,0,0,1,1,63.46,1727.94,1
1,0,1,0,45,1,0,1,0,0,2,0,2,0,0,0,3,58.34,2618.5,1
1,0,0,0,31,1,2,2,1,1,1,1,1,1,0,0,2,28.26,902.07,1
1,0,1,0,68,1,0,2,1,1,1,1,1,1,2,1,0,30.12,2050.28,0
1,0,1,0,58,1,2,0,0,2,0,0,2,2,2,0,2,70.56,4104.52,0
0,0,1,0,47,1,2,0,2,0,2,0,0,0,2,0,0,75.26,3529.03,0
0,0,1,0,56,0,1,1,0,0,0,0,2,0,0,1,3,54.69,3061.73,1
0,0,1,1,1,1,0,1,2,0,2,0,0,0,1,1,2,68.39,75.08,1
0,0,1,0,49,1,0,1,2,2,0,0,0,0,2,1,3,70.86,3486.91,0
0,0,1,0,35,1,0,1,0,2,0,0,2,0,2,0,3,86.71,3005.92,0
1,0,1,1,28,1,0,2,1,1,1,1,1,1,1,1,1,32.77,892.46,0
0,0,0,0,21,1,0,1,0,0,0,0,0,2,0,1,3,80.88,1702.24,1
0,0,1,0,52,1,2,1,0,0,0,2,0,2,0,1,3,91.19,4727.59,0
1,1,0,0,62,1,2,0,2,2,2,0,0,2,0,1,1,57.07,3524.53,1
1,0,1,0,70,1,0,2,1,1,1,1,1,1,0,0,3,24.48,1717.2,0
0,0,0,1,38,1,0,1,0,2,0,0,0,0,1,0,3,68.88,2636.1,0
0,1,0,1,17,0,1,2,1,1,1,1,1,1,2,0,1,18.25,323.25,0
1,0,0,0,38,0,1,1,0,0,2,0,0,0,2,0,2,53.29,2049.62,0
1,0,0,0,44,1,0,2,1,1,1,1,1,1,0,0,2,24.83,1123.44,0
0,0,0,0,53,1,2,0,0,0,2,0,0,0,0,1,2,52.77,2763.56,0
1,0,1,1,57,1,0,0,0,2,2,0,0,0,2,1,1,53.24,3027.88,0
0,0,1,0,45,1,2,1,0,0,0,0,2,0,1,1,2,91.41,4107.88,1
0,0,1,0,65,0,1,1,2,2,0,0,2,2,0,0,2,64.26,4163.86,1
1,0,0,1,14,1,2,1,2,2,0,0,2,2,0,0,2,67.78,946.52,1
0,0,1,1,30,1,0,0,0,0,2,0,0,0,0,1,2,68.89,2046.75,1
0,0,0,1,45,1,0,0,0,0,0,2,2,2,1,0,2,87.98,3958.88,0
1,0,1,0,20,1,0,1,2,0,0,0,2,0,2,1,2,61.6,1250.41,0
0,0,0,1,40,1,2,2,1,1,1,1,1,1,2,1,0,30.02,1180.38,0
0,0,1,1,20,0,1,1,0,0,2,0,0,0,1,1,1,61.39,1214.0,1
1,0,0,1,53,1,2,2,1,1,1,1,1,1,2,1,1,32.72,1764.5,0
1,0,1,0,51,1,2,1,0,0,2,0,0,0,0,1,1,82.12,4193.79,1
0,0,1,0,69,1,0,0,0,2,0,0,0,0,1,0,3,50.96,3538.53,0
1,0,0,1,8,1,0,0,2,0,0,0,0,2,2,0,2,76.4,578.31,0
1,0,0,0,35,1,0,1,0,2,0,0,0,0,1,1,0,71.8,2533.08,0
0,0,1,1,67,1,0,0,0,2,0,0,0,0,2,1,2,63.88,4270.98,0
0,1,1,0,27,1,0,0,0,0,2,2,0,0,2,1,3,63.68,1706.66,0
1,0,1,0,38,1,2,1,0,0,2,0,0,2,0,1,1,71.48,2715.63,1
0,0,1,1,14,1,0,2,1,1,1,1,1,1,0,1,0,24.24,352.71,0
1,0,1,1,23,1,0,2,1,1,1,1,1,1,1,1,0,31.21,722.99,0
1,1,1,0,34,1,2,2,1,1,1,1,1,1,0,1,2,32.46,1097.37,0
0,0,0,0,21,1,0,0,0,0,2,0,0,2,1,1,0,86.49,1818.03,0
0,0,0,0,57,1,2,2,1,1,1,1,1,1,2,1,2,25.94,1463.89,0
1,1,0,0,50,1,2,1,0,0,0,0,2,0,0,0,3,62.37,3112.92,1
1,0,1,0,32,1,2,1,0,0,2,0,2,2,0,1,3,96.21,3066.93,1
1,0,1,0,40,0,1,1,2,0,0,0,0,2,2,1,3,57.45,2292.59,0
0,1,1,1,34,1,0,1,0,0,2,0,0,0,0,0,3,64.71,2215.28,1
1,0,1,1,29,1,0,1,2,2,0,0,2,0,0,1,3,65.81,1907.31,0
0,1,0,1,72,1,0,0,0,0,2,0,0,0,0,0,2,53.03,3822.83,0
0,0,1,1,30,1,0,2,1,1,1,1,1,1,0,1,1,30.67,921.92,0
0,0,0,1,53,1,0,0,2,0,0,0,0,2,0,1,3,58.04,3082.65,0
1,0,0,1,43,1,0,1,2,2,0,0,0,0,0,0,1,51.14,2230.64,1
1,0,0,0,59,1,2,2,1,1,1,1,1,1,2,0,1,26.7,1557.88,0
1,0,0,0,71,1,0,1,0,0,0,2,2,0,1,1,3,68.37,4856.66,0
0,0,0,0,53,1,0,1,0,2,2,2,2,2,1,1,2,71.38,3787.57,1
1,0,1,0,14,1,0,0,0,2,0,2,2,2,0,1,0,79.52,1126.57,1
1,0,1,1,22,1,0,1,0,0,2,0,2,2,0,1,1,80.51,1795.54,1
0,0,1,1,5,0,1,0,0,0,2,0,0,2,0,0,2,65.89,316.24,1
0,0,0,0,41,1,0,1,0,0,2,2,0,0,0,0,3,64.65,2624.05,0
0,0,1,0,59,1,0,1,0,0,2,0,2,2,2,1,3,65.62,3870.86,0
1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,71.95,0.0,1
1,0,1,0,42,0,1,0,0,0,0,0,0,0,1,0,3,41.46,1773.89,0
0,0,0,0,43,1,2,0,0,0,0,0,0,0,1,1,1,58.92,2512.67,0
0,0,0,0,10,1,0,0,0,2,0,0,2,0,2,1,2,71.89,714.76,0
0,0,1,1,37,1,0,0,0,0,0,0,0,0,0,1,3,54.61,2018.7,1
0,1,1,0,26,1,0,2,1,1,1,1,1,1,0,1,1,23.31,594.79,0
1,0,1,1,65,1,0,0,0,0,0,2,0,0,0,0,1,65.17,4263.38,0
1,1,1,0,8,0,1,1,0,2,0,0,0,0,0,0,2,71.9,603.24,1
0,0,1,1,38,1,0,1,0,2,2,0,2,0,0,1,2,57.65,2165.81,1
0,0,0,0,50,1,2,2,1,1,1,1,1,1,0,0,2,23.88,1200.06,1
0,0,1,0,25,1,2,0,0,0,0,2,0,0,1,1,0,60.15,1521.26,0
1,0,0,1,7,1,2,1,0,0,0,0,0,2,0,0,3,71.24,489.62,1
1,0,0,0,59,1,0,0,0,0,2,0,2,0,0,0,2,63.97,3743.01,0
1,0,0,0,62,1,0,1,2,0,0,0,0,0,1,1,2,77.46,4801.56,0
1,0,0,0,24,1,0,2,1,1,1,1,1,1,2,1,3,25.64,618.16,0
1,0,1,1,21,1,0,1,0,0,0,0,0,2,1,0,3,67.15,1403.99,1
0,0,1,0,14,1,2,1,0,0,0,0,2,0,0,1,0,70.4,990.86,1
1,1,1,0,51,1,2,0,0,0,0,0,0,2,1,0,2,73.91,3758.62,0
1,0,0,0,44,1,2,0,0,2,2,0,2,0,2,0,2,54.59,2417.04,0
0,0,0,0,11,1,2,0,2,0,0,2,2,2,2,1,0,93.1,1050.69,0
1,0,0,1,33,1,0,0,0,0,0,2,2,0,0,1,1,84.66,2800.14,0
0,0,0,0,30,1,0,0,0,2,0,0,2,2,2,0,2,69.24,2062.26,0
1,0,0,0,72,1,0,2,1,1,1,1,1,1,1,0,3,32.53,2360.45,0
0,0,0,0,40,1,2,2,1,1,1,1,1,1,0,0,0,30.95,1215.32,0
0,0,1,1,31,1,0,1,2,0,0,0,0,2,2,0,0,67.62,2095.03,0
1,0,1,0,2,1,2,0,2,0,0,2,0,2,2,1,2,72.37,134.81,1
0,1,1,0,68,1,0,0,2,0,0,2,2,2,0,1,0,83.2,5641.09,0
0,0,0,0,37,1,2,0,2,0,0,0,2,0,2,1,2,77.21,2839.1,0
1,0,0,1,58,1,0,0,0,0,0,0,0,2,0,1,3,80.69,4661.6,0
0,0,1,1,26,1,2,0,0,0,0,2,2,0,2,1,1,78.61,2046.58,0
1,0,0,0,56,1,2,1,0,0,0,2,2,0,0,1,0,86.81,4851.58,1
1,0,0,0,12,1,0,1,0,0,0,0,0,2,0,1,0,63.32,768.67,1
0,1,1,0,60,0,1,1,0,2,2,0,2,2,0,0,2,74.54,4469.37,1
0,0,0,0,69,1,0,1,2,2,0,2,0,0,0,1,3,80.94,5585.08,1
1,0,0,0,56,0,1,1,0,0,0,0,0,2,1,0,3,71.35,3994.74,1
0,0,0,0,28,1,2,1,2,0,0,0,0,2,2,1,3,75.67,2108.1,0
0,0,0,0,13,1,0,1,0,2,2,0,0,0,2,0,3,60.02,770.35,0
1,0,0,0,68,1,0,1,0,0,0,0,0,0,0,1,2,67.36,4570.19,1
1,0,0,0,36,1,0,1,0,0,0,0,0,0,1,0,2,66.78,2416.51,0
0,0,0,1,15,1,0,2,1,1,1,1,1,1,2,0,2,25.53,400.63,0
1,0,1,1,14,1,0,2,1,1,1,1,1,1,0,1,2,26.78,362.35,0
0,0,0,0,18,1,0,1,0,0,0,2,2,0,0,1,2,74.51,1319.83,1
0,0,1,0,61,1,0,2,1,1,1,1,1,1,1,1,0,29.85,1808.34,0
1,0,0,1,42,1,0,1,0,0,0,2,0,0,0,0,2,82.49,3467.23,1
0,0,0,0,43,1,0,1,0,2,0,0,0,0,0,0,2,51.2,2216.9,1
0,0,0,1,42,0,1,1,0,0,0,2,0,2,2,1,0,76.16,3181.52,1
0,1,1,0,3,1,2,1,0,2,2,0,2,2,0,0,3,65.9,202.13,1
0,0,0,1,38,1,2,0,0,2,2,0,0,0,0,0,0,64.67,2457.33,1
0,1,0,0,12,0,1,1,2,0,0,0,0,0,1,1,1,59.88,730.78,1
1,0,0,0,68,1,0,2,1,1,1,1,1,1,2,1,3,29.02,1956.25,0
0,0,0,0,71,1,0,0,0,0,0,2,2,2,0,0,3,85.06,6038.71,0
0,1,0,1,34,0,1,0,0,2,2,0,2,2,2,0,1,81.28,2757.57,0
0,0,1,1,69,1,2,2,1,1,1,1,1,1,2,0,0,29.64,2055.21,0
1,0,1,0,21,1,2,0,0,2,0,2,0,2,0,0,1,53.9,1112.88,0
0,0,0,0,20,1,0,1,2,0,2,2,2,0,2,1,1,84.01,1680.14,0
1,0,0,1,22,1,0,0,2,2,0,0,0,2,2,0,0,91.12,2014.43,0
0,0,0,0,50,1,0,2,1,1,1,1,1,1,0,0,0,30.75,1558.66,0
0,0,0,0,16,1,0,0,0,2,0,2,0,0,1,1,3,69.44,1115.14,0
0,0,0,1,42,1,2,1,0,0,0,2,2,0,1,1,0,63.37,2657.74,0
1,0,0,0,44,1,0,0,2,0,0,0,0,0,0,1,3,69.33,3058.13,0
1,0,1,0,1,1,2,0,0,0,0,0,2,0,0,1,1,63.53,75.38,1
0,0,1,0,67,1,0,1,0,2,2,0,0,2,0,1,3,78.18,5245.83,1
1,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,1,27.97,717.51,0
1,1,1,0,8,1,0,2,1,1,1,1,1,1,2,1,3,28.6,223.77,0
0,0,0,1,7,1,0,0,0,2,0,0,0,0,0,1,3,76.69,522.59,0
1,0,0,0,59,0,1,0,0,0,0,0,0,2,0,0,0,61.45,3610.77,0
1,0,0,0,29,1,0,0,0,0,0,0,0,2,0,0,2,88.61,2575.12,1
0,0,1,0,41,1,0,1,0,2,0,0,2,2,1,0,2,78.7,3227.63,1
0,0,0,0,67,1,2,1,2,0,0,0,0,0,0,1,0,48.97,3275.7,0
1,0,1,0,66,1,0,0,0,0,2,0,2,2,0,1,1,103.47,6845.23,0
0,0,1,1,64,1,0,1,0,0,2,0,0,0,2,0,1,51.38,3291.8,0
0,0,0,0,31,1,2,0,0,0,2,2,0,2,0,1,2,71.43,2221.75,1
0,1,1,0,11,1,0,2,1,1,1,1,1,1,2,1,2,28.25,306.34,0
0,0,0,0,54,1,0,2,1,1,1,1,1,1,1,1,1,26.49,1423.51,0
1,0,0,0,14,1,2,1,0,2,2,0,2,2,2,1,2,73.37,1017.17,1
0,0,0,1,12,1,0,0,0,2,0,0,2,0,0,1,2,79.92,955.91,1
0,0,0,0,8,1,0,1,0,0,2,0,2,0,0,0,2,63.27,496.41,1
1,0,0,1,39,1,2,2,1,1,1,1,1,1,0,1,2,32.03,1244.33,0
0,0,0,0,24,1,2,0,2,2,0,0,2,0,0,1,3,82.63,1981.89,0
0,0,1,1,54,1,2,2,1,1,1,1,1,1,2,1,2,30.31,1634.37,0
1,0,0,0,61,1,2,1,0,2,0,0,0,2,0,1,1,74.29,4553.83,1
0,0,1,0,34,1,2,2,1,1,1,1,1,1,0,1,1,30.24,1041.38,0
0,0,0,1,67,1,0,0,0,0,0,2,0,0,0,0,2,54.96,3668.23,0
0,0,1,1,33,1,2,1,0,2,0,0,0,0,0,0,1,82.51,2706.85,1
1,1,0,0,37,0,1,2,1,1,1,1,1,1,0,0,3,18.25,683.51,0
1,1,0,0,27,1,0,1,2,0,2,0,0,0,0,1,1,67.4,1818.82,1
0,1,1,0,56,1,2,1,2,2,0,2,0,0,0,0,3,75.88,4216.19,0
0,0,1,0,5,1,2,2,1,1,1,1,1,1,2,1,0,27.44,169.65,0
1,0,0,1,54,1,2,0,0,2,0,0,0,0,2,1,1,55.99,2998.49,0
0,0,1,1,58,1,0,2,1,1,1,1,1,1,0,1,2,32.13,1872.82,0
1,0,0,0,18,1,2,2,1,1,1,1,1,1,0,1,3,26.4,462.97,0
1,1,0,1,40,1,0,0,0,0,0,0,0,0,2,1,3,74.49,2957.23,0
1,1,0,0,35,1,0,0,0,0,2,0,2,2,2,1,2,68.65,2396.66,0
1,0,1,0,20,1,2,0,2,2,0,2,0,2,1,1,0,86.57,1721.0,0
0,0,0,0,55,1,2,2,1,1,1,1,1,1,2,0,3,28.79,1563.61,0
0,0,0,0,45,1,0,0,0,2,0,0,0,2,2,0,1,77.11,3470.34,0
0,0,1,0,8,1,0,1,2,0,2,2,2,2,0,0,1,94.46,748.81,1
1,0,1,1,50,1,2,1,0,2,0,0,0,0,0,1,0,59.96,3033.68,0
1,0,0,1,54,1,0,1,0,0,0,2,0,0,0,1,3,79.91,4313.76,0
1,1,0,1,63,1,0,0,2,0,0,0,0,2,0,0,0,69.28,4354.78,0
0,0,1,1,13,1,2,0,2,0,0,0,2,0,0,0,3,66.55,838.93,1
0,0,1,1,54,1,2,0,2,0,2,2,2,2,1,1,2,96.3,5223.52,0
0,1,0,0,66,1,0,1,0,0,0,0,2,0,0,0,2,72.07,4769.16,0
